Date,0
2024-04-09 00:00:00+00:00,22554.96677896842
2024-04-10 00:00:00+00:00,22391.62865459919
2024-04-11 00:00:00+00:00,22543.341116865842
2024-04-12 00:00:00+00:00,22168.753511882747
2024-04-15 00:00:00+00:00,21790.26800718527
2024-04-16 00:00:00+00:00,21700.74855058767
2024-04-17 00:00:00+00:00,21563.49058996042
2024-04-18 00:00:00+00:00,21592.37925338745
2024-04-19 00:00:00+00:00,21077.082701987027
2024-04-22 00:00:00+00:00,21316.096453126982
2024-04-23 00:00:00+00:00,21733.281859236497
2024-04-24 00:00:00+00:00,21717.617754149436
2024-04-25 00:00:00+00:00,21087.47050584695
2024-04-26 00:00:00+00:00,21323.471373471155
2024-04-29 00:00:00+00:00,21149.871580662868
2024-04-30 00:00:00+00:00,20952.678119342556
2024-05-01 00:00:00+00:00,20822.607208639383
2024-05-02 00:00:00+00:00,20949.302292901277
2024-05-03 00:00:00+00:00,21371.810530549617
2024-05-07 00:00:00+00:00,21794.328031838904
2024-05-08 00:00:00+00:00,21969.3467548247
2024-05-09 00:00:00+00:00,22042.490613095804
2024-05-10 00:00:00+00:00,22143.037637910944
2024-05-13 00:00:00+00:00,22001.325232296946
2024-05-14 00:00:00+00:00,22153.412990508354
2024-05-15 00:00:00+00:00,22614.322761690615
2024-05-16 00:00:00+00:00,22385.37601577772
2024-05-17 00:00:00+00:00,22315.291598105494
2024-05-20 00:00:00+00:00,22474.087445058085
2024-05-21 00:00:00+00:00,22309.472019267083
2024-05-22 00:00:00+00:00,22270.65965542793
2024-05-23 00:00:00+00:00,22343.03825957511
2024-05-24 00:00:00+00:00,22607.983140121207
2024-05-28 00:00:00+00:00,22718.53774588108
2024-05-29 00:00:00+00:00,22445.70965653658
2024-05-30 00:00:00+00:00,22326.36240712404
2024-05-31 00:00:00+00:00,22384.261414298493
2024-06-03 00:00:00+00:00,22629.230399748
2024-06-04 00:00:00+00:00,22588.379328918458
2024-06-05 00:00:00+00:00,23214.387879307076
2024-06-06 00:00:00+00:00,23241.174770892005
2024-06-07 00:00:00+00:00,23235.058988799945
2024-06-10 00:00:00+00:00,23485.47959023714
2024-06-11 00:00:00+00:00,23528.49090498686
